ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0275,-14.2263,-0.3771,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.272,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5530‘‘ E",574.42,NaN,3.24,24,78.49,15 / 20,95320,2018-11-09 10:15:44:960
-0.5519,-12.8652,0.0934,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.272,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5530‘‘ E",574.42,NaN,3.24,24,78.49,15 / 20,95418,2018-11-09 10:15:45:058
-0.1425,-4.7944,-1.1779,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.272,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5530‘‘ E",574.42,NaN,3.24,24,78.49,15 / 20,95519,2018-11-09 10:15:45:159
-0.2107,-4.6124,3.2537,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.472,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5530‘‘ E",574.42,NaN,3.24,24,78.49,15 / 20,95618,2018-11-09 10:15:45:258
-1.1372,-9.8809,8.0469,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.472,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5530‘‘ E",574.42,NaN,3.24,24,78.49,15 / 20,95718,2018-11-09 10:15:45:358
1.4581,-9.8916,1.3324,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.472,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5530‘‘ E",574.42,NaN,3.24,24,78.49,15 / 20,95819,2018-11-09 10:15:45:459
-0.7338,-9.5529,-0.6931,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.139,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5530‘‘ E",574.42,NaN,3.24,24,78.49,15 / 20,95918,2018-11-09 10:15:45:558
-1.962,-8.6179,1.0235,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.139,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5530‘‘ E",574.42,NaN,3.24,24,78.49,15 / 20,96018,2018-11-09 10:15:45:658
-0.7554,-8.5246,-0.8847,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.139,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5530‘‘ E",574.42,NaN,3.24,24,78.49,15 / 20,96118,2018-11-09 10:15:45:758
-2.7521,-10.8912,-0.0587,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.037,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5873‘‘ E",574.66,NaN,3.18,8,99.33,15 / 20,96218,2018-11-09 10:15:45:858
-3.2992,-11.5724,0.8727,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.037,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5873‘‘ E",574.66,NaN,3.18,8,99.33,15 / 20,96318,2018-11-09 10:15:45:958
0.6117,-14.382,-0.6261,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.037,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5873‘‘ E",574.66,NaN,3.18,8,99.33,15 / 20,96418,2018-11-09 10:15:46:058
-1.2977,-10.6434,-0.723,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.037,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5873‘‘ E",574.66,NaN,3.18,8,99.33,15 / 20,96518,2018-11-09 10:15:46:158
0.3232,-4.0462,-1.0762,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.103,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5873‘‘ E",574.66,NaN,3.18,8,99.33,15 / 20,96618,2018-11-09 10:15:46:258
-1.0379,-7.361,5.0889,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.103,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5873‘‘ E",574.66,NaN,3.18,8,99.33,15 / 20,96719,2018-11-09 10:15:46:359
-0.4669,-9.7779,6.3937,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.103,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5873‘‘ E",574.66,NaN,3.18,8,99.33,15 / 20,96818,2018-11-09 10:15:46:458
0.7518,-9.0034,-0.7913,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.621,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5873‘‘ E",574.66,NaN,3.18,8,99.33,15 / 20,96919,2018-11-09 10:15:46:559
-1.4186,-9.6726,-0.9242,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.621,"48° 9‘  48,5239‘‘ N","11° 33‘  30,5873‘‘ E",574.66,NaN,3.18,8,99.33,15 / 20,97018,2018-11-09 10:15:46:658
-1.4605,-7.7428,1.1732,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.621,"48° 9‘  48,5239‘‘ N","11° 33‘  30,6422‘‘ E",574.85,NaN,3.19,12,98.77,15 / 20,97118,2018-11-09 10:15:46:758
-1.5897,-9.0249,0.0251,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.106,"48° 9‘  48,5239‘‘ N","11° 33‘  30,6422‘‘ E",574.85,NaN,3.19,12,98.77,16 / 20,97218,2018-11-09 10:15:46:858
-2.7677,-11.4563,1.1971,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.106,"48° 9‘  48,5239‘‘ N","11° 33‘  30,6422‘‘ E",574.85,NaN,3.19,12,98.77,16 / 20,97318,2018-11-09 10:15:46:958
-1.4174,-11.7926,1.6269,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.106,"48° 9‘  48,5239‘‘ N","11° 33‘  30,6422‘‘ E",574.85,NaN,3.19,12,98.77,16 / 20,97418,2018-11-09 10:15:47:058
-0.3615,-13.5356,0.5543,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.641,"48° 9‘  48,5239‘‘ N","11° 33‘  30,6422‘‘ E",574.85,NaN,3.19,12,98.77,16 / 20,97520,2018-11-09 10:15:47:160
-1.3731,-8.1139,-1.3898,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.641,"48° 9‘  48,5239‘‘ N","11° 33‘  30,6422‘‘ E",574.85,NaN,3.19,12,98.77,16 / 20,97618,2018-11-09 10:15:47:258
0.6321,-3.535,-0.0682,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.641,"48° 9‘  48,5239‘‘ N","11° 33‘  30,6422‘‘ E",574.85,NaN,3.19,12,98.77,16 / 20,97719,2018-11-09 10:15:47:359
-2.8192,-10.9271,6.8953,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.641,"48° 9‘  48,5239‘‘ N","11° 33‘  30,6422‘‘ E",574.85,NaN,3.19,12,98.77,16 / 20,97818,2018-11-09 10:15:47:458
-0.4633,-11.2468,3.3926,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.22,"48° 9‘  48,5239‘‘ N","11° 33‘  30,6422‘‘ E",574.85,NaN,3.19,12,98.77,16 / 20,97918,2018-11-09 10:15:47:558
-0.9589,-10.5572,-0.4681,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.22,"48° 9‘  48,5239‘‘ N","11° 33‘  30,6422‘‘ E",574.85,NaN,3.19,12,98.77,16 / 20,98021,2018-11-09 10:15:47:661
-1.4605,-8.7317,0.7614,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.22,"48° 9‘  48,5239‘‘ N","11° 33‘  30,6422‘‘ E",574.85,NaN,3.19,12,98.77,16 / 20,98119,2018-11-09 10:15:47:759
-1.1791,-7.9452,0.4717,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.971,"48° 9‘  48,5101‘‘ N","11° 33‘  30,6869‘‘ E",575.06,NaN,3.26,12,87.21,16 / 20,98218,2018-11-09 10:15:47:858
-0.7195,-10.0521,0.4633,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.971,"48° 9‘  48,5101‘‘ N","11° 33‘  30,6869‘‘ E",575.06,NaN,3.26,12,87.21,16 / 20,98318,2018-11-09 10:15:47:958
-3.2406,-12.2188,0.6596,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.971,"48° 9‘  48,5101‘‘ N","11° 33‘  30,6869‘‘ E",575.06,NaN,3.26,12,87.21,16 / 20,98418,2018-11-09 10:15:48:058
0.4693,-14.2623,-0.7685,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.138,"48° 9‘  48,5101‘‘ N","11° 33‘  30,6869‘‘ E",575.06,NaN,3.26,12,87.21,16 / 20,98521,2018-11-09 10:15:48:161
-0.1484,-13.1154,0.6548,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.138,"48° 9‘  48,5101‘‘ N","11° 33‘  30,6869‘‘ E",575.06,NaN,3.26,12,87.21,16 / 20,98618,2018-11-09 10:15:48:258
-0.4908,-6.3315,-1.1672,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.138,"48° 9‘  48,5101‘‘ N","11° 33‘  30,6869‘‘ E",575.06,NaN,3.26,12,87.21,16 / 20,98719,2018-11-09 10:15:48:359
0.2203,-3.4895,2.4205,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.134,"48° 9‘  48,5101‘‘ N","11° 33‘  30,6869‘‘ E",575.06,NaN,3.26,12,87.21,16 / 20,98818,2018-11-09 10:15:48:458
-1.7968,-9.9323,8.0325,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.134,"48° 9‘  48,5101‘‘ N","11° 33‘  30,6869‘‘ E",575.06,NaN,3.26,12,87.21,16 / 20,98918,2018-11-09 10:15:48:558
0.68,-10.0401,1.0271,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.134,"48° 9‘  48,5101‘‘ N","11° 33‘  30,6869‘‘ E",575.06,NaN,3.26,12,87.21,16 / 20,99018,2018-11-09 10:15:48:658
-0.7685,-9.7791,-0.3915,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,67.134,"48° 9‘  48,5101‘‘ N","11° 33‘  30,6869‘‘ E",575.06,NaN,3.26,12,87.21,16 / 20,99118,2018-11-09 10:15:48:758
-1.7885,-8.4886,0.9673,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.703,"48° 9‘  48,5101‘‘ N","11° 33‘  30,7418‘‘ E",575.27,NaN,3.34,12,95.42,16 / 20,99218,2018-11-09 10:15:48:858
-1.3503,-8.1008,-0.4657,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.703,"48° 9‘  48,5101‘‘ N","11° 33‘  30,7418‘‘ E",575.27,NaN,3.34,12,95.42,16 / 20,99318,2018-11-09 10:15:48:958
-2.1931,-10.8673,-0.0204,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.703,"48° 9‘  48,5101‘‘ N","11° 33‘  30,7418‘‘ E",575.27,NaN,3.34,12,95.42,16 / 20,99419,2018-11-09 10:15:49:059
-3.1687,-11.9183,0.7123,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.046,"48° 9‘  48,5101‘‘ N","11° 33‘  30,7418‘‘ E",575.27,NaN,3.34,12,95.42,16 / 20,99518,2018-11-09 10:15:49:158
0.3615,-13.9139,-0.5507,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.046,"48° 9‘  48,5101‘‘ N","11° 33‘  30,7418‘‘ E",575.27,NaN,3.34,12,95.42,16 / 20,99618,2018-11-09 10:15:49:258
-1.7921,-12.1087,-0.0239,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.046,"48° 9‘  48,5101‘‘ N","11° 33‘  30,7418‘‘ E",575.27,NaN,3.34,12,95.42,16 / 20,99719,2018-11-09 10:15:49:359
0.2909,-4.1468,-1.415,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,66.231,"48° 9‘  48,5101‘‘ N","11° 33‘  30,7418‘‘ E",575.27,NaN,3.34,12,95.42,16 / 20,99818,2018-11-09 10:15:49:458
-0.3879,-6.1124,4.4053,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,66.231,"48° 9‘  48,5101‘‘ N","11° 33‘  30,7418‘‘ E",575.27,NaN,3.34,12,95.42,16 / 20,99918,2018-11-09 10:15:49:558
-0.9661,-11.0947,6.3841,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,66.231,"48° 9‘  48,5101‘‘ N","11° 33‘  30,7418‘‘ E",575.27,NaN,3.34,12,95.42,16 / 20,100018,2018-11-09 10:15:49:658
0.7195,-8.8538,-0.8487,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.243,"48° 9‘  48,5101‘‘ N","11° 33‘  30,7418‘‘ E",575.27,NaN,3.34,12,95.42,16 / 20,100119,2018-11-09 10:15:49:759
-0.4968,-8.8143,-0.1065,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.243,"48° 9‘  48,4689‘‘ N","11° 33‘  30,8173‘‘ E",575.48,NaN,3.64,8,128.61,16 / 20,100218,2018-11-09 10:15:49:858
-1.8423,-7.9248,1.148,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.243,"48° 9‘  48,4689‘‘ N","11° 33‘  30,8173‘‘ E",575.48,NaN,3.64,8,128.61,16 / 20,100318,2018-11-09 10:15:49:958
-0.8799,-8.406,-0.4621,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.243,"48° 9‘  48,4689‘‘ N","11° 33‘  30,8173‘‘ E",575.48,NaN,3.64,8,128.61,16 / 20,100418,2018-11-09 10:15:50:058
-2.7174,-11.4311,0.7506,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.056,"48° 9‘  48,4689‘‘ N","11° 33‘  30,8173‘‘ E",575.48,NaN,3.64,8,128.61,16 / 20,100518,2018-11-09 10:15:50:158
-3.0514,-11.4335,1.4377,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.056,"48° 9‘  48,4689‘‘ N","11° 33‘  30,8173‘‘ E",575.48,NaN,3.64,8,128.61,16 / 20,100619,2018-11-09 10:15:50:259
0.8487,-13.878,-0.4357,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.056,"48° 9‘  48,4689‘‘ N","11° 33‘  30,8173‘‘ E",575.48,NaN,3.64,8,128.61,16 / 20,100720,2018-11-09 10:15:50:360
-1.2474,-9.5217,-0.8691,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.814,"48° 9‘  48,4689‘‘ N","11° 33‘  30,8173‘‘ E",575.48,NaN,3.64,8,128.61,16 / 20,100818,2018-11-09 10:15:50:458
0.4693,-3.8116,0.1245,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.814,"48° 9‘  48,4689‘‘ N","11° 33‘  30,8173‘‘ E",575.48,NaN,3.64,8,128.61,16 / 20,100919,2018-11-09 10:15:50:559
-2.3822,-10.8601,7.1479,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.814,"48° 9‘  48,4689‘‘ N","11° 33‘  30,8173‘‘ E",575.48,NaN,3.64,8,128.61,16 / 20,101018,2018-11-09 10:15:50:658
0.6093,-10.2987,4.7441,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.115,"48° 9‘  48,4689‘‘ N","11° 33‘  30,8173‘‘ E",575.48,NaN,3.64,8,128.61,16 / 20,101118,2018-11-09 10:15:50:758
-1.2749,-9.8306,-2.0363,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.115,"48° 9‘  48,4415‘‘ N","11° 33‘  30,9203‘‘ E",575.72,NaN,3.9,8,115.71,16 / 20,101219,2018-11-09 10:15:50:859
-0.328,-8.9579,-0.0407,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.115,"48° 9‘  48,4415‘‘ N","11° 33‘  30,9203‘‘ E",575.72,NaN,3.9,8,115.71,16 / 20,101319,2018-11-09 10:15:50:959
-1.3779,-7.6315,0.5423,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.115,"48° 9‘  48,4415‘‘ N","11° 33‘  30,9203‘‘ E",575.72,NaN,3.9,8,115.71,16 / 20,101419,2018-11-09 10:15:51:059
-1.8148,-9.8833,1.0558,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.724,"48° 9‘  48,4415‘‘ N","11° 33‘  30,9203‘‘ E",575.72,NaN,3.9,8,115.71,16 / 20,101518,2018-11-09 10:15:51:158
-3.1113,-12.0823,0.4357,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.724,"48° 9‘  48,4415‘‘ N","11° 33‘  30,9203‘‘ E",575.72,NaN,3.9,8,115.71,16 / 20,101618,2018-11-09 10:15:51:258
0.6788,-14.4741,0.0634,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.724,"48° 9‘  48,4415‘‘ N","11° 33‘  30,9203‘‘ E",575.72,NaN,3.9,8,115.71,16 / 20,101721,2018-11-09 10:15:51:361
0.182,-12.9694,0.0407,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.618,"48° 9‘  48,4415‘‘ N","11° 33‘  30,9203‘‘ E",575.72,NaN,3.9,8,115.71,16 / 20,101818,2018-11-09 10:15:51:458
-0.668,-6.3602,-1.3455,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.618,"48° 9‘  48,4415‘‘ N","11° 33‘  30,9203‘‘ E",575.72,NaN,3.9,8,115.71,16 / 20,101918,2018-11-09 10:15:51:558
-0.1472,-3.5494,3.4453,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.618,"48° 9‘  48,4415‘‘ N","11° 33‘  30,9203‘‘ E",575.72,NaN,3.9,8,115.71,16 / 20,102018,2018-11-09 10:15:51:658
-1.2641,-9.2692,7.677,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.763,"48° 9‘  48,4140‘‘ N","11° 33‘  31,0233‘‘ E",575.91,NaN,4.02,12,108.31,16 / 20,102118,2018-11-09 10:15:51:758
0.0192,-10.5979,1.5323,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.763,"48° 9‘  48,4140‘‘ N","11° 33‘  31,0233‘‘ E",575.91,NaN,4.02,12,108.31,16 / 20,102218,2018-11-09 10:15:51:858
-1.2881,-10.4471,-0.6237,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.763,"48° 9‘  48,4140‘‘ N","11° 33‘  31,0233‘‘ E",575.91,NaN,4.02,12,108.31,16 / 20,102318,2018-11-09 10:15:51:958
-1.3443,-8.7544,0.9613,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.073,"48° 9‘  48,4140‘‘ N","11° 33‘  31,0233‘‘ E",575.91,NaN,4.02,12,108.31,16 / 20,102419,2018-11-09 10:15:52:059
-0.8284,-8.0673,-0.4334,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.073,"48° 9‘  48,4140‘‘ N","11° 33‘  31,0233‘‘ E",575.91,NaN,4.02,12,108.31,16 / 20,102518,2018-11-09 10:15:52:158
-2.0806,-10.8146,-0.0407,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.073,"48° 9‘  48,4140‘‘ N","11° 33‘  31,0233‘‘ E",575.91,NaN,4.02,12,108.31,16 / 20,102618,2018-11-09 10:15:52:258
-3.6284,-11.6047,0.7482,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.191,"48° 9‘  48,4140‘‘ N","11° 33‘  31,0233‘‘ E",575.91,NaN,4.02,12,108.31,16 / 20,102718,2018-11-09 10:15:52:358
-0.1592,-14.4538,-0.8894,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.191,"48° 9‘  48,4140‘‘ N","11° 33‘  31,0233‘‘ E",575.91,NaN,4.02,12,108.31,16 / 20,102818,2018-11-09 10:15:52:458
-1.476,-11.5173,-0.334,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.191,"48° 9‘  48,4140‘‘ N","11° 33‘  31,0233‘‘ E",575.91,NaN,4.02,12,108.31,16 / 20,102919,2018-11-09 10:15:52:559
0.5986,-4.1084,-1.1803,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.191,"48° 9‘  48,4140‘‘ N","11° 33‘  31,0233‘‘ E",575.91,NaN,4.02,12,108.31,16 / 20,103018,2018-11-09 10:15:52:658
-0.8404,-7.4819,5.3917,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.429,"48° 9‘  48,4140‘‘ N","11° 33‘  31,0233‘‘ E",575.91,NaN,4.02,12,108.31,16 / 20,103118,2018-11-09 10:15:52:758
-1.3803,-9.3577,5.8502,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.429,"48° 9‘  48,4003‘‘ N","11° 33‘  31,1126‘‘ E",576.14,NaN,4.11,12,112.69,16 / 20,103218,2018-11-09 10:15:52:858
0.747,-9.1159,0.1401,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.429,"48° 9‘  48,4003‘‘ N","11° 33‘  31,1126‘‘ E",576.14,NaN,4.11,12,112.69,16 / 20,103318,2018-11-09 10:15:52:958
-0.7805,-9.2811,-0.3651,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.555,"48° 9‘  48,4003‘‘ N","11° 33‘  31,1126‘‘ E",576.14,NaN,4.11,12,112.69,16 / 20,103420,2018-11-09 10:15:53:060
-1.6975,-8.1104,1.002,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.555,"48° 9‘  48,4003‘‘ N","11° 33‘  31,1126‘‘ E",576.14,NaN,4.11,12,112.69,16 / 20,103518,2018-11-09 10:15:53:158
-1.3144,-9.0142,0.4956,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.555,"48° 9‘  48,4003‘‘ N","11° 33‘  31,1126‘‘ E",576.14,NaN,4.11,12,112.69,16 / 20,103618,2018-11-09 10:15:53:258
-2.235,-11.3473,0.9337,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.289,"48° 9‘  48,4003‘‘ N","11° 33‘  31,1126‘‘ E",576.14,NaN,4.11,12,112.69,16 / 20,103719,2018-11-09 10:15:53:359
-2.903,-11.8022,1.1504,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.289,"48° 9‘  48,4003‘‘ N","11° 33‘  31,1126‘‘ E",576.14,NaN,4.11,12,112.69,16 / 20,103818,2018-11-09 10:15:53:458
1.1301,-14.1665,-0.6201,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.289,"48° 9‘  48,4003‘‘ N","11° 33‘  31,1126‘‘ E",576.14,NaN,4.11,12,112.69,16 / 20,103920,2018-11-09 10:15:53:560
-1.5886,-9.25,-1.2127,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.99,"48° 9‘  48,4003‘‘ N","11° 33‘  31,1126‘‘ E",576.14,NaN,4.11,12,112.69,16 / 20,104019,2018-11-09 10:15:53:659
0.3627,-3.3196,0.2466,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.99,"48° 9‘  48,4003‘‘ N","11° 33‘  31,1126‘‘ E",576.14,NaN,4.11,12,112.69,16 / 20,104119,2018-11-09 10:15:53:759
-2.9341,-10.9283,7.0126,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.99,"48° 9‘  48,3865‘‘ N","11° 33‘  31,1847‘‘ E",576.36,NaN,4.16,8,108.69,16 / 20,104218,2018-11-09 10:15:53:858
-0.7075,-10.4459,3.4824,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.99,"48° 9‘  48,3865‘‘ N","11° 33‘  31,1847‘‘ E",576.36,NaN,4.16,8,108.69,16 / 20,104318,2018-11-09 10:15:53:958
-1.7597,-10.6722,-1.3288,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.309,"48° 9‘  48,3865‘‘ N","11° 33‘  31,1847‘‘ E",576.36,NaN,4.16,8,108.69,16 / 20,104421,2018-11-09 10:15:54:061
-0.9541,-8.8597,0.2765,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.309,"48° 9‘  48,3865‘‘ N","11° 33‘  31,1847‘‘ E",576.36,NaN,4.16,8,108.69,16 / 20,104519,2018-11-09 10:15:54:159
-1.1085,-7.8733,0.4441,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.309,"48° 9‘  48,3865‘‘ N","11° 33‘  31,1847‘‘ E",576.36,NaN,4.16,8,108.69,16 / 20,104618,2018-11-09 10:15:54:258
-1.4437,-10.155,1.1372,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.714,"48° 9‘  48,3865‘‘ N","11° 33‘  31,1847‘‘ E",576.36,NaN,4.16,8,108.69,16 / 20,104718,2018-11-09 10:15:54:358
-3.1328,-11.8286,1.1444,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.714,"48° 9‘  48,3865‘‘ N","11° 33‘  31,1847‘‘ E",576.36,NaN,4.16,8,108.69,16 / 20,104818,2018-11-09 10:15:54:458
0.486,-14.3915,-0.5004,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.714,"48° 9‘  48,3865‘‘ N","11° 33‘  31,1847‘‘ E",576.36,NaN,4.16,8,108.69,16 / 20,104922,2018-11-09 10:15:54:562
0.1808,-13.3776,0.3567,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.682,"48° 9‘  48,3865‘‘ N","11° 33‘  31,1847‘‘ E",576.36,NaN,4.16,8,108.69,16 / 20,105018,2018-11-09 10:15:54:658
-0.7434,-5.8921,-1.3659,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.682,"48° 9‘  48,3865‘‘ N","11° 33‘  31,1847‘‘ E",576.36,NaN,4.16,8,108.69,16 / 20,105118,2018-11-09 10:15:54:758
-0.3938,-3.8343,1.8124,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.682,"48° 9‘  48,3728‘‘ N","11° 33‘  31,2808‘‘ E",576.66,NaN,4.25,8,108.63,16 / 20,105219,2018-11-09 10:15:54:859
-1.6293,-8.9172,7.3993,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.182,"48° 9‘  48,3728‘‘ N","11° 33‘  31,2808‘‘ E",576.66,NaN,4.25,8,108.63,16 / 20,105318,2018-11-09 10:15:54:958
